Date/Time,Unit,Value
6/25/11 1:09:01 AM,C,27.644
6/25/11 2:09:01 AM,C,26.644
6/25/11 3:09:01 AM,C,26.144
6/25/11 4:09:01 AM,C,26.144
6/25/11 5:09:01 AM,C,26.144
6/25/11 6:09:01 AM,C,25.645
6/25/11 7:09:01 AM,C,25.645
6/25/11 8:09:01 AM,C,25.645
6/25/11 9:09:01 AM,C,27.144
6/25/11 10:09:01 AM,C,26.644
6/25/11 11:09:01 AM,C,32.139
6/25/11 12:09:01 PM,C,30.142
6/25/11 1:09:01 PM,C,31.141
6/25/11 2:09:01 PM,C,32.139
6/25/11 3:09:01 PM,C,32.139
6/25/11 4:09:01 PM,C,33.637
6/25/11 5:09:01 PM,C,37.129
6/25/11 6:09:01 PM,C,36.131
6/25/11 7:09:01 PM,C,35.134
6/25/11 8:09:01 PM,C,32.638
6/25/11 9:09:01 PM,C,28.643
6/25/11 10:09:01 PM,C,27.144
6/25/11 11:09:01 PM,C,27.644
6/26/11 12:09:01 AM,C,27.644
6/26/11 1:09:01 AM,C,27.644
6/26/11 2:09:01 AM,C,27.144
6/26/11 3:09:01 AM,C,26.644
6/26/11 4:09:01 AM,C,25.645
6/26/11 5:09:01 AM,C,24.144
6/26/11 6:09:01 AM,C,25.645
6/26/11 7:09:01 AM,C,25.645
6/26/11 8:09:01 AM,C,26.144
6/26/11 9:09:01 AM,C,25.645
6/26/11 10:09:01 AM,C,27.644
6/26/11 11:09:01 AM,C,30.641
6/26/11 12:09:01 PM,C,30.641
6/26/11 1:09:01 PM,C,32.638
6/26/11 2:09:01 PM,C,32.638
6/26/11 3:09:01 PM,C,34.635
6/26/11 4:09:01 PM,C,32.638
6/26/11 5:09:01 PM,C,33.138
6/26/11 6:09:01 PM,C,39.621
6/26/11 7:09:01 PM,C,37.129
6/26/11 8:09:01 PM,C,32.139
6/26/11 9:09:01 PM,C,28.643
6/26/11 10:09:01 PM,C,28.144
6/26/11 11:09:01 PM,C,27.144
6/27/11 12:09:01 AM,C,26.644
6/27/11 1:09:01 AM,C,24.644
6/27/11 2:09:01 AM,C,24.144
6/27/11 3:09:01 AM,C,24.644
6/27/11 4:09:01 AM,C,24.144
6/27/11 5:09:01 AM,C,25.145
6/27/11 6:09:01 AM,C,25.145
6/27/11 7:09:01 AM,C,24.644
6/27/11 8:09:01 AM,C,24.644
6/27/11 9:09:01 AM,C,25.145
6/27/11 10:09:01 AM,C,26.644
6/27/11 11:09:01 AM,C,29.143
6/27/11 12:09:01 PM,C,28.643
6/27/11 1:09:01 PM,C,29.642
6/27/11 2:09:01 PM,C,32.139
6/27/11 3:09:01 PM,C,33.637
6/27/11 4:09:01 PM,C,32.638
6/27/11 5:09:01 PM,C,30.641
6/27/11 6:09:01 PM,C,30.641
6/27/11 7:09:01 PM,C,33.138
6/27/11 8:09:01 PM,C,32.139
6/27/11 9:09:01 PM,C,27.144
6/27/11 10:09:01 PM,C,25.645
6/27/11 11:09:01 PM,C,24.644
