Date/Time,Unit,Value
6/24/11 4:01:01 PM,C,40.618
6/24/11 5:01:01 PM,C,40.12
6/24/11 6:01:01 PM,C,36.63
6/24/11 7:01:01 PM,C,31.141
6/24/11 8:01:01 PM,C,28.144
6/24/11 9:01:01 PM,C,23.144
6/24/11 10:01:01 PM,C,20.142
6/24/11 11:01:01 PM,C,18.64
6/25/11 12:01:01 AM,C,19.14
6/25/11 1:01:01 AM,C,18.64
6/25/11 2:01:01 AM,C,19.641
6/25/11 3:01:01 AM,C,19.14
6/25/11 4:01:01 AM,C,20.642
6/25/11 5:01:01 AM,C,19.14
6/25/11 6:01:01 AM,C,20.642
6/25/11 7:01:01 AM,C,17.638
6/25/11 8:01:01 AM,C,27.144
6/25/11 9:01:01 AM,C,29.642
6/25/11 10:01:01 AM,C,30.142
6/25/11 11:01:01 AM,C,35.632
6/25/11 12:01:01 PM,C,37.129
6/25/11 1:01:01 PM,C,38.624
6/25/11 2:01:01 PM,C,39.123
6/25/11 3:01:01 PM,C,40.12
6/25/11 4:01:01 PM,C,40.12
6/25/11 5:01:01 PM,C,40.12
6/25/11 6:01:01 PM,C,38.624
6/25/11 7:01:01 PM,C,33.637
6/25/11 8:01:01 PM,C,32.139
6/25/11 9:01:01 PM,C,24.144
6/25/11 10:01:01 PM,C,20.642
6/25/11 11:01:01 PM,C,20.642
6/26/11 12:01:01 AM,C,18.64
6/26/11 1:01:01 AM,C,19.14
6/26/11 2:01:01 AM,C,18.64
6/26/11 3:01:01 AM,C,17.137
6/26/11 4:01:01 AM,C,16.636
6/26/11 5:01:01 AM,C,16.135
6/26/11 6:01:01 AM,C,15.133
6/26/11 7:01:01 AM,C,15.133
6/26/11 8:01:01 AM,C,16.636
6/26/11 9:01:01 AM,C,20.142
6/26/11 10:01:01 AM,C,26.144
6/26/11 11:01:01 AM,C,36.131
6/26/11 12:01:01 PM,C,37.627
6/26/11 1:01:01 PM,C,38.624
6/26/11 2:01:01 PM,C,40.12
6/26/11 3:01:01 PM,C,40.618
6/26/11 4:01:01 PM,C,37.129
6/26/11 5:01:01 PM,C,35.632
6/26/11 6:01:01 PM,C,39.621
6/26/11 7:01:01 PM,C,35.632
6/26/11 8:01:01 PM,C,30.142
6/26/11 9:01:01 PM,C,25.145
6/26/11 10:01:01 PM,C,22.143
6/26/11 11:01:01 PM,C,21.643
6/27/11 12:01:01 AM,C,21.643
6/27/11 1:01:01 AM,C,21.643
6/27/11 2:01:01 AM,C,29.642
6/27/11 3:01:01 AM,C,23.144
6/27/11 4:01:01 AM,C,23.144
6/27/11 5:01:01 AM,C,21.143
6/27/11 6:01:01 AM,C,18.64
6/27/11 7:01:01 AM,C,17.638
6/27/11 8:01:01 AM,C,18.139
6/27/11 9:01:01 AM,C,21.643
6/27/11 10:01:01 AM,C,28.144
6/27/11 11:01:01 AM,C,35.632
6/27/11 12:01:01 PM,C,37.129
6/27/11 1:01:01 PM,C,37.627
6/27/11 2:01:01 PM,C,39.123
6/27/11 3:01:01 PM,C,40.12
6/27/11 4:01:01 PM,C,34.136
6/27/11 5:01:01 PM,C,37.627
6/27/11 6:01:01 PM,C,34.136
6/27/11 7:01:01 PM,C,33.637
6/27/11 8:01:01 PM,C,32.139
6/27/11 9:01:01 PM,C,31.64
6/27/11 10:01:01 PM,C,31.141
6/27/11 11:01:01 PM,C,30.142
6/28/11 12:01:01 AM,C,28.643
6/28/11 1:01:01 AM,C,27.144
6/28/11 2:01:01 AM,C,25.645
6/28/11 3:01:01 AM,C,24.144
6/28/11 4:01:01 AM,C,23.644
6/28/11 5:01:01 AM,C,23.144
6/28/11 6:01:01 AM,C,23.144
6/28/11 7:01:01 AM,C,21.143
6/28/11 8:01:01 AM,C,21.143
6/28/11 9:01:01 AM,C,24.144
6/28/11 10:01:01 AM,C,27.644
6/28/11 11:01:01 AM,C,31.141
6/28/11 12:01:01 PM,C,30.641
6/28/11 1:01:01 PM,C,32.139
6/28/11 2:01:01 PM,C,34.136
6/28/11 3:01:01 PM,C,34.136
6/28/11 4:01:01 PM,C,34.635
6/28/11 5:01:01 PM,C,34.635
6/28/11 6:01:01 PM,C,33.138
6/28/11 7:01:01 PM,C,31.64
6/28/11 8:01:01 PM,C,30.641
6/28/11 9:01:01 PM,C,30.142
6/28/11 10:01:01 PM,C,28.643
6/28/11 11:01:01 PM,C,27.144
6/29/11 12:01:01 AM,C,24.644
6/29/11 1:01:01 AM,C,25.145
6/29/11 2:01:01 AM,C,20.142
6/29/11 3:01:01 AM,C,17.638
6/29/11 4:01:01 AM,C,16.636
6/29/11 5:01:01 AM,C,17.137
6/29/11 6:01:01 AM,C,16.636
6/29/11 7:01:01 AM,C,16.135
6/29/11 8:01:01 AM,C,17.137
6/29/11 9:01:01 AM,C,21.143
6/29/11 10:01:01 AM,C,30.142
6/29/11 11:01:01 AM,C,31.141
6/29/11 12:01:01 PM,C,33.637
6/29/11 1:01:01 PM,C,35.134
6/29/11 2:01:01 PM,C,35.134
6/29/11 3:01:01 PM,C,33.637
6/29/11 4:01:01 PM,C,38.624
6/29/11 5:01:01 PM,C,33.637
6/29/11 6:01:01 PM,C,30.142
6/29/11 7:01:01 PM,C,30.641
6/29/11 8:01:01 PM,C,32.139
6/29/11 9:01:01 PM,C,30.142
6/29/11 10:01:01 PM,C,28.643
6/29/11 11:01:01 PM,C,27.144
6/30/11 12:01:01 AM,C,25.645
6/30/11 1:01:01 AM,C,20.642
6/30/11 2:01:01 AM,C,18.64
