Date/Time,Unit,Value
6/24/11 4:03:01 PM,C,38.668
6/24/11 5:03:01 PM,C,39.166
6/24/11 6:03:01 PM,C,38.668
6/24/11 7:03:01 PM,C,38.17
6/24/11 8:03:01 PM,C,35.677
6/24/11 9:03:01 PM,C,29.689
6/24/11 10:03:01 PM,C,29.689
6/24/11 11:03:01 PM,C,30.188
6/25/11 12:03:01 AM,C,30.188
6/25/11 1:03:01 AM,C,29.189
6/25/11 2:03:01 AM,C,31.187
6/25/11 3:03:01 AM,C,31.686
6/25/11 4:03:01 AM,C,31.187
6/25/11 5:03:01 AM,C,30.688
6/25/11 6:03:01 AM,C,30.188
6/25/11 7:03:01 AM,C,30.188
6/25/11 8:03:01 AM,C,31.187
6/25/11 9:03:01 AM,C,31.686
6/25/11 10:03:01 AM,C,33.183
6/25/11 11:03:01 AM,C,36.675
6/25/11 12:03:01 PM,C,36.675
6/25/11 1:03:01 PM,C,39.664
6/25/11 2:03:01 PM,C,40.163
6/25/11 3:03:01 PM,C,41.159
6/25/11 4:03:01 PM,C,39.664
6/25/11 5:03:01 PM,C,39.166
6/25/11 6:03:01 PM,C,38.668
6/25/11 7:03:01 PM,C,38.17
6/25/11 8:03:01 PM,C,35.677
6/25/11 9:03:01 PM,C,31.686
6/25/11 10:03:01 PM,C,31.187
6/25/11 11:03:01 PM,C,30.188
6/26/11 12:03:01 AM,C,30.188
6/26/11 1:03:01 AM,C,30.188
6/26/11 2:03:01 AM,C,29.689
6/26/11 3:03:01 AM,C,28.69
6/26/11 4:03:01 AM,C,25.691
6/26/11 5:03:01 AM,C,26.691
6/26/11 6:03:01 AM,C,27.691
6/26/11 7:03:01 AM,C,25.191
6/26/11 8:03:01 AM,C,28.19
6/26/11 9:03:01 AM,C,31.187
6/26/11 10:03:01 AM,C,34.68
6/26/11 11:03:01 AM,C,37.173
6/26/11 12:03:01 PM,C,37.671
6/26/11 1:03:01 PM,C,39.166
6/26/11 2:03:01 PM,C,39.664
6/26/11 3:03:01 PM,C,41.159
6/26/11 4:03:01 PM,C,40.163
6/26/11 5:03:01 PM,C,37.671
6/26/11 6:03:01 PM,C,37.173
6/26/11 7:03:01 PM,C,39.664
6/26/11 8:03:01 PM,C,37.671
6/26/11 9:03:01 PM,C,31.686
6/26/11 10:03:01 PM,C,31.187
6/26/11 11:03:01 PM,C,29.189
6/27/11 12:03:01 AM,C,27.191
6/27/11 1:03:01 AM,C,30.688
6/27/11 2:03:01 AM,C,31.686
6/27/11 3:03:01 AM,C,29.689
6/27/11 4:03:01 AM,C,25.191
6/27/11 5:03:01 AM,C,25.191
6/27/11 6:03:01 AM,C,23.691
6/27/11 7:03:01 AM,C,24.691
6/27/11 8:03:01 AM,C,26.691
6/27/11 9:03:01 AM,C,31.187
6/27/11 10:03:01 AM,C,34.68
6/27/11 11:03:01 AM,C,36.675
6/27/11 12:03:01 PM,C,36.176
6/27/11 1:03:01 PM,C,39.166
6/27/11 2:03:01 PM,C,39.166
6/27/11 3:03:01 PM,C,40.661
6/27/11 4:03:01 PM,C,35.179
6/27/11 5:03:01 PM,C,37.173
6/27/11 6:03:01 PM,C,36.675
6/27/11 7:03:01 PM,C,34.68
6/27/11 8:03:01 PM,C,35.179
6/27/11 9:03:01 PM,C,29.689
6/27/11 10:03:01 PM,C,30.688
6/27/11 11:03:01 PM,C,30.688
6/28/11 12:03:01 AM,C,28.19
6/28/11 1:03:01 AM,C,25.191
6/28/11 2:03:01 AM,C,24.691
6/28/11 3:03:01 AM,C,24.191
6/28/11 4:03:01 AM,C,21.69
6/28/11 5:03:01 AM,C,22.19
6/28/11 6:03:01 AM,C,22.691
6/28/11 7:03:01 AM,C,20.689
6/28/11 8:03:01 AM,C,23.691
6/28/11 9:03:01 AM,C,24.191
6/28/11 10:03:01 AM,C,27.691
6/28/11 11:03:01 AM,C,30.688
6/28/11 12:03:01 PM,C,32.185
6/28/11 1:03:01 PM,C,33.183
6/28/11 2:03:01 PM,C,35.179
6/28/11 3:03:01 PM,C,36.176
6/28/11 4:03:01 PM,C,35.677
6/28/11 5:03:01 PM,C,35.677
6/28/11 6:03:01 PM,C,35.179
