Date/Time,Unit,Value
6/24/11 3:59:01 PM,C,36.718
6/24/11 4:59:01 PM,C,36.22
6/24/11 5:59:01 PM,C,34.724
6/24/11 6:59:01 PM,C,31.731
6/24/11 7:59:01 PM,C,31.232
6/24/11 8:59:01 PM,C,31.232
6/24/11 9:59:01 PM,C,29.734
6/24/11 10:59:01 PM,C,28.735
6/24/11 11:59:01 PM,C,28.735
6/25/11 12:59:01 AM,C,28.235
6/25/11 1:59:01 AM,C,27.736
6/25/11 2:59:01 AM,C,27.736
6/25/11 3:59:01 AM,C,26.736
6/25/11 4:59:01 AM,C,26.736
6/25/11 5:59:01 AM,C,26.736
6/25/11 6:59:01 AM,C,26.236
6/25/11 7:59:01 AM,C,25.736
6/25/11 8:59:01 AM,C,32.729
6/25/11 9:59:01 AM,C,32.729
6/25/11 10:59:01 AM,C,36.22
6/25/11 11:59:01 AM,C,36.718
6/25/11 12:59:01 PM,C,36.718
6/25/11 1:59:01 PM,C,35.223
6/25/11 2:59:01 PM,C,37.715
6/25/11 3:59:01 PM,C,37.715
6/25/11 4:59:01 PM,C,36.718
6/25/11 5:59:01 PM,C,35.223
6/25/11 6:59:01 PM,C,32.729
6/25/11 7:59:01 PM,C,31.731
6/25/11 8:59:01 PM,C,31.232
6/25/11 9:59:01 PM,C,30.233
6/25/11 10:59:01 PM,C,29.234
6/25/11 11:59:01 PM,C,29.234
6/26/11 12:59:01 AM,C,28.235
6/26/11 1:59:01 AM,C,28.235
6/26/11 2:59:01 AM,C,27.736
6/26/11 3:59:01 AM,C,25.736
6/26/11 4:59:01 AM,C,27.736
6/26/11 5:59:01 AM,C,25.736
6/26/11 6:59:01 AM,C,27.236
6/26/11 7:59:01 AM,C,26.736
6/26/11 8:59:01 AM,C,32.23
6/26/11 9:59:01 AM,C,33.726
6/26/11 10:59:01 AM,C,36.718
6/26/11 11:59:01 AM,C,36.718
6/26/11 12:59:01 PM,C,37.715
6/26/11 1:59:01 PM,C,38.711
6/26/11 2:59:01 PM,C,34.724
6/26/11 3:59:01 PM,C,34.724
6/26/11 4:59:01 PM,C,36.718
6/26/11 5:59:01 PM,C,36.718
6/26/11 6:59:01 PM,C,34.225
6/26/11 7:59:01 PM,C,32.729
6/26/11 8:59:01 PM,C,32.23
6/26/11 9:59:01 PM,C,31.232
6/26/11 10:59:01 PM,C,29.734
6/26/11 11:59:01 PM,C,28.235
6/27/11 12:59:01 AM,C,28.735
6/27/11 1:59:01 AM,C,29.234
6/27/11 2:59:01 AM,C,28.735
6/27/11 3:59:01 AM,C,28.735
6/27/11 4:59:01 AM,C,27.736
6/27/11 5:59:01 AM,C,26.736
6/27/11 6:59:01 AM,C,25.236
6/27/11 7:59:01 AM,C,24.736
6/27/11 8:59:01 AM,C,30.732
6/27/11 9:59:01 AM,C,33.726
6/27/11 10:59:01 AM,C,36.22
6/27/11 11:59:01 AM,C,36.718
6/27/11 12:59:01 PM,C,36.718
6/27/11 1:59:01 PM,C,36.718
6/27/11 2:59:01 PM,C,37.715
6/27/11 3:59:01 PM,C,32.729
6/27/11 4:59:01 PM,C,35.721
6/27/11 5:59:01 PM,C,32.729
6/27/11 6:59:01 PM,C,32.23
6/27/11 7:59:01 PM,C,31.731
6/27/11 8:59:01 PM,C,30.732
6/27/11 9:59:01 PM,C,29.734
6/27/11 10:59:01 PM,C,28.735
6/27/11 11:59:01 PM,C,27.736
6/28/11 12:59:01 AM,C,25.736
6/28/11 1:59:01 AM,C,24.736
6/28/11 2:59:01 AM,C,23.236
6/28/11 3:59:01 AM,C,22.235
6/28/11 4:59:01 AM,C,22.235
6/28/11 5:59:01 AM,C,21.734
6/28/11 6:59:01 AM,C,20.733
6/28/11 7:59:01 AM,C,21.734
6/28/11 8:59:01 AM,C,23.236
6/28/11 9:59:01 AM,C,27.236
6/28/11 10:59:01 AM,C,30.732
6/28/11 11:59:01 AM,C,31.232
6/28/11 12:59:01 PM,C,30.732
6/28/11 1:59:01 PM,C,31.232
6/28/11 2:59:01 PM,C,32.729
6/28/11 3:59:01 PM,C,33.228
6/28/11 4:59:01 PM,C,34.225
6/28/11 5:59:01 PM,C,30.732
6/28/11 6:59:01 PM,C,29.734
6/28/11 7:59:01 PM,C,29.234
6/28/11 8:59:01 PM,C,28.235
6/28/11 9:59:01 PM,C,27.236
6/28/11 10:59:01 PM,C,26.736
6/28/11 11:59:01 PM,C,25.236
6/29/11 12:59:01 AM,C,24.736
6/29/11 1:59:01 AM,C,23.236
6/29/11 2:59:01 AM,C,22.235
6/29/11 3:59:01 AM,C,21.734
6/29/11 4:59:01 AM,C,21.734
6/29/11 5:59:01 AM,C,22.235
6/29/11 6:59:01 AM,C,22.235
6/29/11 7:59:01 AM,C,22.735
6/29/11 8:59:01 AM,C,27.736
6/29/11 9:59:01 AM,C,29.234
6/29/11 10:59:01 AM,C,31.232
6/29/11 11:59:01 AM,C,33.726
6/29/11 12:59:01 PM,C,32.729
6/29/11 1:59:01 PM,C,32.23
6/29/11 2:59:01 PM,C,32.23
6/29/11 3:59:01 PM,C,33.228
6/29/11 4:59:01 PM,C,31.731
6/29/11 5:59:01 PM,C,29.234
6/29/11 6:59:01 PM,C,30.233
6/29/11 7:59:01 PM,C,30.233
6/29/11 8:59:01 PM,C,29.234
6/29/11 9:59:01 PM,C,27.236
6/29/11 10:59:01 PM,C,25.736
6/29/11 11:59:01 PM,C,23.736
6/30/11 12:59:01 AM,C,23.236
6/30/11 1:59:01 AM,C,22.235
6/30/11 2:59:01 AM,C,21.234
6/30/11 3:59:01 AM,C,20.733
6/30/11 4:59:01 AM,C,20.233
6/30/11 5:59:01 AM,C,20.733
6/30/11 6:59:01 AM,C,20.233
6/30/11 7:59:01 AM,C,21.234
6/30/11 8:59:01 AM,C,27.736
6/30/11 9:59:01 AM,C,29.234
6/30/11 10:59:01 AM,C,30.233
6/30/11 11:59:01 AM,C,32.729
6/30/11 12:59:01 PM,C,32.23
6/30/11 1:59:01 PM,C,31.232
6/30/11 2:59:01 PM,C,33.726
6/30/11 3:59:01 PM,C,33.228
6/30/11 4:59:01 PM,C,33.726
6/30/11 5:59:01 PM,C,30.732
6/30/11 6:59:01 PM,C,29.234
6/30/11 7:59:01 PM,C,28.735
6/30/11 8:59:01 PM,C,27.236
6/30/11 9:59:01 PM,C,25.736
6/30/11 10:59:01 PM,C,24.736
6/30/11 11:59:01 PM,C,23.736
7/1/11 12:59:01 AM,C,22.735
7/1/11 1:59:01 AM,C,21.234
7/1/11 2:59:01 AM,C,20.233
7/1/11 3:59:01 AM,C,19.231
7/1/11 4:59:01 AM,C,18.73
7/1/11 5:59:01 AM,C,18.73
7/1/11 6:59:01 AM,C,18.73
7/1/11 7:59:01 AM,C,19.231
7/1/11 8:59:01 AM,C,24.736
7/1/11 9:59:01 AM,C,25.736
7/1/11 10:59:01 AM,C,29.734
7/1/11 11:59:01 AM,C,32.23
7/1/11 12:59:01 PM,C,32.23
7/1/11 1:59:01 PM,C,32.23
7/1/11 2:59:01 PM,C,32.729
7/1/11 3:59:01 PM,C,29.234
7/1/11 4:59:01 PM,C,30.233
7/1/11 5:59:01 PM,C,29.234
7/1/11 6:59:01 PM,C,28.235
7/1/11 7:59:01 PM,C,28.235
7/1/11 8:59:01 PM,C,27.236
7/1/11 9:59:01 PM,C,25.236
7/1/11 10:59:01 PM,C,24.236
7/1/11 11:59:01 PM,C,23.236
7/2/11 12:59:01 AM,C,21.734
7/2/11 1:59:01 AM,C,20.733
7/2/11 2:59:01 AM,C,20.233
7/2/11 3:59:01 AM,C,20.733
7/2/11 4:59:01 AM,C,20.233
7/2/11 5:59:01 AM,C,19.732
7/2/11 6:59:01 AM,C,19.732
7/2/11 7:59:01 AM,C,19.231
7/2/11 8:59:01 AM,C,24.236
7/2/11 9:59:01 AM,C,26.736
7/2/11 10:59:01 AM,C,28.735
7/2/11 11:59:01 AM,C,27.736
7/2/11 12:59:01 PM,C,28.735
7/2/11 1:59:01 PM,C,29.234
7/2/11 2:59:01 PM,C,27.236
7/2/11 3:59:01 PM,C,28.235
7/2/11 4:59:01 PM,C,28.235
7/2/11 5:59:01 PM,C,28.235
7/2/11 6:59:01 PM,C,27.236
7/2/11 7:59:01 PM,C,26.736
7/2/11 8:59:01 PM,C,26.236
7/2/11 9:59:01 PM,C,25.236
7/2/11 10:59:01 PM,C,24.236
7/2/11 11:59:01 PM,C,23.736
7/3/11 12:59:01 AM,C,22.735
7/3/11 1:59:01 AM,C,21.734
7/3/11 2:59:01 AM,C,20.733
7/3/11 3:59:01 AM,C,20.233
7/3/11 4:59:01 AM,C,19.732
7/3/11 5:59:01 AM,C,20.233
7/3/11 6:59:01 AM,C,19.732
7/3/11 7:59:01 AM,C,20.233
7/3/11 8:59:01 AM,C,25.736
7/3/11 9:59:01 AM,C,27.236
7/3/11 10:59:01 AM,C,29.234
7/3/11 11:59:01 AM,C,27.236
7/3/11 12:59:01 PM,C,30.732
7/3/11 1:59:01 PM,C,30.732
7/3/11 2:59:01 PM,C,28.735
7/3/11 3:59:01 PM,C,29.234
7/3/11 4:59:01 PM,C,31.232
7/3/11 5:59:01 PM,C,30.233
7/3/11 6:59:01 PM,C,27.736
7/3/11 7:59:01 PM,C,27.736
7/3/11 8:59:01 PM,C,25.736
7/3/11 9:59:01 PM,C,24.736
7/3/11 10:59:01 PM,C,24.736
7/3/11 11:59:01 PM,C,24.236
7/4/11 12:59:01 AM,C,23.736
7/4/11 1:59:01 AM,C,22.735
7/4/11 2:59:01 AM,C,21.734
7/4/11 3:59:01 AM,C,20.733
7/4/11 4:59:01 AM,C,21.234
7/4/11 5:59:01 AM,C,20.733
7/4/11 6:59:01 AM,C,20.733
7/4/11 7:59:01 AM,C,21.234
7/4/11 8:59:01 AM,C,24.736
7/4/11 9:59:01 AM,C,28.235
7/4/11 10:59:01 AM,C,28.235
7/4/11 11:59:01 AM,C,28.235
7/4/11 12:59:01 PM,C,28.735
7/4/11 1:59:01 PM,C,29.234
7/4/11 2:59:01 PM,C,31.232
7/4/11 3:59:01 PM,C,30.233
7/4/11 4:59:01 PM,C,30.732
7/4/11 5:59:01 PM,C,29.234
7/4/11 6:59:01 PM,C,27.736
7/4/11 7:59:01 PM,C,27.236
7/4/11 8:59:01 PM,C,26.736
7/4/11 9:59:01 PM,C,25.236
7/4/11 10:59:01 PM,C,25.236
7/4/11 11:59:01 PM,C,24.236
7/5/11 12:59:01 AM,C,23.736
7/5/11 1:59:01 AM,C,23.236
7/5/11 2:59:01 AM,C,22.735
7/5/11 3:59:01 AM,C,22.735
7/5/11 4:59:01 AM,C,22.235
7/5/11 5:59:01 AM,C,22.235
7/5/11 6:59:01 AM,C,21.234
7/5/11 7:59:01 AM,C,22.235
7/5/11 8:59:01 AM,C,26.736
7/5/11 9:59:01 AM,C,27.236
7/5/11 10:59:01 AM,C,28.735
7/5/11 11:59:01 AM,C,30.233
7/5/11 12:59:01 PM,C,28.235
7/5/11 1:59:01 PM,C,28.735
7/5/11 2:59:01 PM,C,31.232
7/5/11 3:59:01 PM,C,30.233
7/5/11 4:59:01 PM,C,31.232
7/5/11 5:59:01 PM,C,29.734
7/5/11 6:59:01 PM,C,27.736
7/5/11 7:59:01 PM,C,27.236
7/5/11 8:59:01 PM,C,26.736
7/5/11 9:59:01 PM,C,25.736
7/5/11 10:59:01 PM,C,25.236
7/5/11 11:59:01 PM,C,24.736
7/6/11 12:59:01 AM,C,23.736
7/6/11 1:59:01 AM,C,23.236
7/6/11 2:59:01 AM,C,23.236
7/6/11 3:59:01 AM,C,22.735
7/6/11 4:59:01 AM,C,22.735
7/6/11 5:59:01 AM,C,23.236
7/6/11 6:59:01 AM,C,22.235
7/6/11 7:59:01 AM,C,23.736
7/6/11 8:59:01 AM,C,26.236
7/6/11 9:59:01 AM,C,29.234
7/6/11 10:59:01 AM,C,28.735
7/6/11 11:59:01 AM,C,27.736
7/6/11 12:59:01 PM,C,31.731
7/6/11 1:59:01 PM,C,28.235
7/6/11 2:59:01 PM,C,30.233
7/6/11 3:59:01 PM,C,30.233
7/6/11 4:59:01 PM,C,31.232
7/6/11 5:59:01 PM,C,29.234
7/6/11 6:59:01 PM,C,27.736
7/6/11 7:59:01 PM,C,27.236
7/6/11 8:59:01 PM,C,26.236
7/6/11 9:59:01 PM,C,25.736
7/6/11 10:59:01 PM,C,25.236
7/6/11 11:59:01 PM,C,24.236
7/7/11 12:59:01 AM,C,23.736
7/7/11 1:59:01 AM,C,23.236
7/7/11 2:59:01 AM,C,23.236
7/7/11 3:59:01 AM,C,22.735
7/7/11 4:59:01 AM,C,22.235
7/7/11 5:59:01 AM,C,21.734
7/7/11 6:59:01 AM,C,21.234
7/7/11 7:59:01 AM,C,21.234
7/7/11 8:59:01 AM,C,26.736
7/7/11 9:59:01 AM,C,29.234
7/7/11 10:59:01 AM,C,30.233
7/7/11 11:59:01 AM,C,32.23
7/7/11 12:59:01 PM,C,31.232
7/7/11 1:59:01 PM,C,32.23
7/7/11 2:59:01 PM,C,33.726
7/7/11 3:59:01 PM,C,32.729
7/7/11 4:59:01 PM,C,32.729
7/7/11 5:59:01 PM,C,30.732
7/7/11 6:59:01 PM,C,28.735
7/7/11 7:59:01 PM,C,28.235
7/7/11 8:59:01 PM,C,27.736
7/7/11 9:59:01 PM,C,26.736
7/7/11 10:59:01 PM,C,26.236
7/7/11 11:59:01 PM,C,25.736
7/8/11 12:59:01 AM,C,25.236
7/8/11 1:59:01 AM,C,24.736
7/8/11 2:59:01 AM,C,24.236
7/8/11 3:59:01 AM,C,23.236
7/8/11 4:59:01 AM,C,23.236
7/8/11 5:59:01 AM,C,22.735
7/8/11 6:59:01 AM,C,22.235
7/8/11 7:59:01 AM,C,22.235
7/8/11 8:59:01 AM,C,28.235
7/8/11 9:59:01 AM,C,28.735
7/8/11 10:59:01 AM,C,32.23
7/8/11 11:59:01 AM,C,32.23
7/8/11 12:59:01 PM,C,34.724
7/8/11 1:59:01 PM,C,33.228
7/8/11 2:59:01 PM,C,33.228
7/8/11 3:59:01 PM,C,33.228
7/8/11 4:59:01 PM,C,32.729
7/8/11 5:59:01 PM,C,31.731
7/8/11 6:59:01 PM,C,29.734
7/8/11 7:59:01 PM,C,29.234
7/8/11 8:59:01 PM,C,28.235
7/8/11 9:59:01 PM,C,27.236
7/8/11 10:59:01 PM,C,26.736
7/8/11 11:59:01 PM,C,25.736
7/9/11 12:59:01 AM,C,25.236
7/9/11 1:59:01 AM,C,24.736
7/9/11 2:59:01 AM,C,24.236
7/9/11 3:59:01 AM,C,23.736
7/9/11 4:59:01 AM,C,24.236
7/9/11 5:59:01 AM,C,23.736
7/9/11 6:59:01 AM,C,23.236
7/9/11 7:59:01 AM,C,23.236
7/9/11 8:59:01 AM,C,26.736
7/9/11 9:59:01 AM,C,27.736
7/9/11 10:59:01 AM,C,31.232
7/9/11 11:59:01 AM,C,32.729
7/9/11 12:59:01 PM,C,32.23
